,ReviewID,CustomerID,ProductID,ReviewDate,Rating,ReviewText,ReviewSentimentScore,ReviewSentimentCategory,ReviewScoreBucket
785,786,37,13,2025-07-29,5,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49
786,787,59,5,2024-08-08,3,"Average  experience,  nothing  special.",-0.3089,Neutral,-0.49 to 0.0
787,788,83,15,2025-05-16,3,Customer  support  was    very  helpful.,0.6997,Mixed Positive,0.5 to 1.0
788,789,7,17,2023-04-08,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
789,790,73,9,2024-06-08,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49
790,791,11,18,2023-06-27,3,"Average  experience,  nothing    special.",-0.3089,Neutral,-0.49 to 0.0
791,792,88,14,2023-07-29,3,"The  product  is    okay,  but  the  instructions  were  unclear.",-0.2617,Neutral,-0.49 to 0.0
792,793,53,7,2025-05-21,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
793,794,24,17,2024-12-03,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
794,795,4,14,2024-12-16,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
795,796,27,17,2025-02-27,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
796,797,68,19,2025-02-22,5,The  quality  is    top-notch.,0.0,Positive,0.0 to 0.49
797,798,95,13,2023-08-22,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
798,799,96,9,2025-07-17,3,"Average  experience,  nothing  special.",-0.3089,Neutral,-0.49 to 0.0
799,800,74,8,2024-05-23,5,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49
800,801,36,10,2023-01-09,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
801,802,12,16,2023-03-04,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49
802,803,6,11,2023-09-22,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
803,804,16,8,2025-09-22,3,"Good  quality,  but  could  be  cheaper.",0.2382,Neutral,0.0 to 0.49
804,805,76,20,2024-10-28,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
805,806,18,9,2023-08-28,5,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
806,807,68,8,2025-03-06,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Neutral,-0.49 to 0.0
807,808,49,6,2025-12-12,3,"Good  quality,  but  could  be    cheaper.",0.2382,Neutral,0.0 to 0.49
808,809,37,17,2023-08-20,2,Product  did  not  meet  my    expectations.,0.0,Negative,0.0 to 0.49
809,810,56,2,2025-06-24,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0
810,811,10,2,2024-01-28,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Neutral,-0.49 to 0.0
811,812,80,20,2025-04-19,4,"I  love  this  product,  will    buy  again!",0.6696,Positive,0.5 to 1.0
812,813,58,15,2024-03-28,5,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
813,814,93,3,2024-10-28,3,Not  worth  the  money.,-0.1695,Neutral,-0.49 to 0.0
814,815,72,6,2025-11-19,1,I  had  a  bad  experience    with  this  product.,-0.5423,Negative,-0.1 to -0.5
815,816,91,1,2024-01-11,4,"Great  purchase,    very  satisfied.",0.8016,Positive,0.5 to 1.0
816,817,6,15,2024-11-17,3,Five  stars  for  the  quick  delivery.,0.0,Neutral,0.0 to 0.49
817,818,55,20,2023-12-11,3,"Average  experience,  nothing    special.",-0.3089,Neutral,-0.49 to 0.0
818,819,20,15,2024-05-12,4,Shipping  was  fast  and  the  item    was  well-packaged.,0.0,Positive,0.0 to 0.49
819,820,47,19,2023-04-10,3,Not  worth  the  money.,-0.1695,Neutral,-0.49 to 0.0
820,821,98,12,2025-10-19,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Neutral,-0.49 to 0.0
821,822,47,15,2023-01-28,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
822,823,59,14,2024-09-29,5,Five    stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49
823,824,77,13,2024-07-30,3,"Good  quality,  but  could  be  cheaper.",0.2382,Neutral,0.0 to 0.49
824,825,21,18,2023-01-10,1,"Not  satisfied,  the  product  broke  after  a  week.",-0.6288,Negative,-0.1 to -0.5
825,826,8,11,2024-10-29,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
826,827,84,18,2025-04-05,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49
827,828,53,20,2025-02-28,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
828,829,31,9,2023-05-17,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
829,830,61,19,2025-07-23,2,"Average  experience,  nothing    special.",-0.3089,Negative,-0.49 to 0.0
830,831,48,17,2025-08-30,3,Not  worth  the  money.,-0.1695,Neutral,-0.49 to 0.0
831,832,44,17,2024-04-23,3,"Average  experience,  nothing  special.",-0.3089,Neutral,-0.49 to 0.0
832,833,31,18,2023-08-29,5,Exceeded  my    expectations!,0.0,Positive,0.0 to 0.49
833,834,74,1,2025-09-21,2,"Average    experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
834,835,12,12,2024-05-07,5,Exceeded  my  expectations!,0.0,Positive,0.0 to 0.49
835,836,52,9,2023-10-25,1,Product  did    not  meet  my  expectations.,0.0,Negative,0.0 to 0.49
836,837,19,16,2023-12-11,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
837,838,61,17,2024-04-21,5,Shipping  was  fast  and  the    item  was  well-packaged.,0.0,Positive,0.0 to 0.49
838,839,79,7,2024-08-02,4,Shipping    was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49
839,840,44,10,2023-01-30,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
840,841,88,10,2023-08-25,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Neutral,-0.49 to 0.0
841,842,70,17,2024-10-03,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
842,843,51,13,2025-08-28,2,Not  worth    the  money.,-0.1695,Negative,-0.49 to 0.0
843,844,66,10,2023-07-01,4,"I  love  this  product,  will    buy  again!",0.6696,Positive,0.5 to 1.0
844,845,89,7,2023-07-26,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Neutral,-0.49 to 0.0
845,846,17,17,2024-04-22,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
846,847,6,5,2025-05-29,1,"Terrible  customer  service,  would  not  buy  again.",-0.4767,Negative,-0.49 to 0.0
847,848,6,18,2023-03-08,1,The  product  stopped  working  after  a  month.,-0.2263,Negative,-0.49 to 0.0
848,849,78,10,2025-02-01,2,"Good  quality,  but  could  be  cheaper.",0.2382,Negative,0.0 to 0.49
849,850,89,12,2023-07-24,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
850,851,31,12,2025-11-29,5,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
851,852,37,11,2024-12-03,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
852,853,42,11,2023-05-19,3,"The  product  is  okay,  but    the  instructions  were  unclear.",-0.2617,Neutral,-0.49 to 0.0
853,854,7,5,2025-06-09,5,Shipping  was  fast    and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49
854,855,2,7,2024-01-08,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
855,856,23,6,2023-01-03,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
856,857,11,15,2023-10-17,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
857,858,92,17,2025-05-05,3,"Average  experience,  nothing  special.",-0.3089,Neutral,-0.49 to 0.0
858,859,6,19,2024-06-25,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
859,860,27,5,2025-01-26,3,Not  worth    the  money.,-0.1695,Neutral,-0.49 to 0.0
860,861,70,8,2024-04-18,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
861,862,4,10,2025-01-17,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0
862,863,93,5,2025-07-05,3,"The  product  is  okay,  but  the    instructions  were  unclear.",-0.2617,Neutral,-0.49 to 0.0
863,864,85,1,2025-01-16,4,Customer  support  was  very    helpful.,0.6997,Positive,0.5 to 1.0
864,865,17,13,2025-03-03,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.0 to 0.49
865,866,36,16,2025-03-03,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
866,867,7,8,2023-07-20,1,"Terrible  customer  service,  would  not  buy  again.",-0.4767,Negative,-0.49 to 0.0
867,868,10,14,2024-11-01,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
868,869,18,3,2023-02-02,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49
869,870,19,2,2023-03-19,3,"Average  experience,  nothing  special.",-0.3089,Neutral,-0.49 to 0.0
870,871,3,5,2024-03-20,5,The    build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
871,872,96,3,2025-04-14,2,Product  did    not  meet  my  expectations.,0.0,Negative,0.0 to 0.49
872,873,82,15,2025-06-21,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49
873,874,78,8,2025-11-09,4,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
874,875,44,20,2023-11-27,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.0 to 0.49
875,876,10,19,2024-06-19,1,The  product  stopped  working  after  a  month.,-0.2263,Negative,-0.49 to 0.0
876,877,78,14,2024-08-28,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Neutral,-0.49 to 0.0
877,878,24,10,2025-05-26,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
878,879,2,6,2023-09-16,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
879,880,29,13,2023-07-31,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
880,881,63,2,2023-04-25,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
881,882,6,7,2024-10-08,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
882,883,4,9,2023-07-08,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
883,884,24,2,2023-11-08,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
884,885,58,6,2024-09-10,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
885,886,95,15,2025-02-14,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
886,887,38,10,2025-03-17,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
887,888,83,4,2023-01-05,1,I  had  a  bad  experience  with  this  product.,-0.5423,Negative,-0.1 to -0.5
888,889,45,15,2024-10-02,4,"Great    purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
889,890,59,5,2024-07-25,1,Product  did  not  meet  my  expectations.,0.0,Negative,0.0 to 0.49
890,891,48,9,2025-02-26,3,Not  worth  the  money.,-0.1695,Neutral,-0.49 to 0.0
891,892,27,4,2025-08-01,4,"Great  purchase,  very    satisfied.",0.8016,Positive,0.5 to 1.0
892,893,51,3,2024-02-06,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
893,894,82,4,2023-06-23,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Neutral,-0.49 to 0.0
894,895,38,4,2024-10-28,5,Exceeded  my  expectations!,0.0,Positive,0.0 to 0.49
895,896,40,20,2025-10-17,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49
896,897,48,5,2025-01-05,2,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Negative,-0.49 to 0.0
897,898,76,15,2023-09-18,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49
898,899,89,9,2024-01-02,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.0 to 0.49
899,900,10,5,2025-04-04,3,"The  product  is  okay,  but  the  instructions  were    unclear.",-0.2617,Neutral,-0.49 to 0.0
900,901,16,19,2023-02-15,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
901,902,75,13,2025-07-02,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
902,903,69,5,2025-10-05,4,Customer  support    was  very  helpful.,0.6997,Positive,0.5 to 1.0
903,904,68,9,2025-12-24,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49
904,905,82,4,2024-05-05,2,Not    worth  the  money.,-0.1695,Negative,-0.49 to 0.0
905,906,92,17,2025-02-27,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49
906,907,67,3,2023-10-21,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
907,908,37,9,2025-03-28,3,Not  worth  the  money.,-0.1695,Neutral,-0.49 to 0.0
908,909,59,7,2023-09-08,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
909,910,92,5,2023-06-14,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
910,911,93,6,2024-06-27,1,Product  did    not  meet  my  expectations.,0.0,Negative,0.0 to 0.49
911,912,100,2,2025-10-27,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0
912,913,64,5,2024-09-06,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
913,914,81,19,2023-03-04,5,"Great    purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
914,915,55,5,2024-12-21,1,I  had  a  bad  experience  with  this  product.,-0.5423,Negative,-0.1 to -0.5
915,916,40,5,2024-10-05,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
916,917,44,20,2025-05-17,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
917,918,50,4,2024-09-09,3,"The  product    is  okay,  but  the  instructions  were  unclear.",-0.2617,Neutral,-0.49 to 0.0
918,919,37,18,2025-02-14,1,"Terrible  customer  service,  would  not  buy  again.",-0.4767,Negative,-0.49 to 0.0
919,920,28,1,2025-04-13,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
920,921,93,11,2023-06-26,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
921,922,92,4,2025-07-22,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.0 to 0.49
922,923,3,20,2024-02-07,5,"Excellent  product,  highly    recommend!",0.7773,Positive,0.5 to 1.0
923,924,62,19,2024-12-20,3,Customer  support    was  very  helpful.,0.6997,Mixed Positive,0.5 to 1.0
924,925,2,20,2025-02-10,1,"Terrible  customer  service,  would    not  buy  again.",-0.4767,Negative,-0.49 to 0.0
925,926,86,12,2023-06-17,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49
926,927,21,4,2024-08-08,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.0 to 0.49
927,928,10,9,2024-05-25,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
928,929,47,5,2024-10-09,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
929,930,83,19,2024-08-05,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49
930,931,73,8,2023-09-27,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
931,932,11,20,2023-08-26,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
932,933,83,12,2023-01-11,3,Not  worth  the  money.,-0.1695,Neutral,-0.49 to 0.0
933,934,44,3,2023-04-26,5,"I  love  this    product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
934,935,71,12,2025-08-28,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
935,936,99,15,2023-09-23,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.0 to 0.49
936,937,96,9,2023-06-08,4,"Great  purchase,    very  satisfied.",0.8016,Positive,0.5 to 1.0
937,938,29,12,2024-07-08,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49
938,939,42,6,2024-08-09,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
939,940,15,12,2025-09-12,4,"Great    purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
940,941,13,9,2023-05-21,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49
941,942,69,2,2023-02-19,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
942,943,70,19,2023-04-15,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
943,944,72,2,2024-08-11,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
944,945,46,5,2025-12-05,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49
945,946,96,7,2023-08-28,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0
946,947,86,18,2025-11-02,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
947,948,29,10,2025-01-22,5,Shipping  was  fast    and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49
948,949,55,15,2025-08-25,1,Product  did    not  meet  my  expectations.,0.0,Negative,0.0 to 0.49
949,950,96,9,2024-02-09,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
950,951,80,15,2024-07-11,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
951,952,46,15,2025-01-14,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
952,953,29,3,2025-11-22,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49
953,954,26,8,2025-03-13,5,Shipping    was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49
954,955,53,12,2023-03-15,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
955,956,33,2,2024-10-26,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
956,957,37,15,2024-02-26,4,"I  love  this  product,  will  buy    again!",0.6696,Positive,0.5 to 1.0
957,958,45,1,2023-08-17,1,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
958,959,85,9,2025-01-01,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
959,960,81,2,2024-03-23,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
960,961,74,20,2024-07-10,5,"I  love  this    product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
961,962,95,18,2024-10-16,4,"Good  quality,  but  could  be    cheaper.",0.2382,Positive,0.0 to 0.49
962,963,36,6,2023-11-17,2,Product  did  not  meet  my  expectations.,0.0,Negative,0.0 to 0.49
963,964,60,18,2024-06-11,4,"Great  purchase,    very  satisfied.",0.8016,Positive,0.5 to 1.0
964,965,25,7,2024-12-15,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
965,966,21,6,2025-09-30,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.0 to 0.49
966,967,94,12,2024-04-22,5,The  build    quality  is  impressive.,0.5106,Positive,0.5 to 1.0
967,968,46,14,2024-08-07,5,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
968,969,48,4,2023-04-09,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Neutral,-0.49 to 0.0
969,970,43,2,2024-05-26,3,Not  worth  the  money.,-0.1695,Neutral,-0.49 to 0.0
970,971,5,5,2024-12-17,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
971,972,18,19,2024-08-01,5,Exceeded    my  expectations!,0.0,Positive,0.0 to 0.49
972,973,4,4,2024-01-23,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
973,974,13,6,2024-03-01,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
974,975,84,15,2023-06-12,3,Not  worth  the  money.,-0.1695,Neutral,-0.49 to 0.0
975,976,80,7,2023-03-30,4,Shipping  was  fast  and  the  item    was  well-packaged.,0.0,Positive,0.0 to 0.49
976,977,44,10,2023-06-28,3,"Good  quality,  but  could    be  cheaper.",0.2382,Neutral,0.0 to 0.49
977,978,46,13,2025-07-18,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
978,979,14,4,2024-03-16,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.0 to 0.49
979,980,92,14,2023-07-14,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
980,981,48,10,2023-05-13,3,"The  product  is    okay,  but  the  instructions  were  unclear.",-0.2617,Neutral,-0.49 to 0.0
981,982,63,7,2023-11-28,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
982,983,31,19,2024-05-28,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
983,984,88,11,2023-08-23,3,"The  product  is  okay,  but  the    instructions  were  unclear.",-0.2617,Neutral,-0.49 to 0.0
984,985,78,11,2025-10-23,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
985,986,20,7,2025-11-30,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
986,987,37,16,2024-09-15,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
987,988,14,14,2025-04-06,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
988,989,93,19,2023-06-11,4,"Great    purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
989,990,7,4,2023-05-05,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
990,991,97,18,2025-03-10,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
991,992,77,2,2023-08-16,3,Not  worth  the  money.,-0.1695,Neutral,-0.49 to 0.0
992,993,27,12,2025-01-10,2,"Good  quality,  but  could  be  cheaper.",0.2382,Negative,0.0 to 0.49
993,994,62,5,2025-11-27,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
994,995,17,8,2025-07-29,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Neutral,-0.49 to 0.0
995,996,85,10,2025-01-05,5,Exceeded  my  expectations!,0.0,Positive,0.0 to 0.49
996,997,82,1,2023-10-03,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
997,998,34,11,2025-05-18,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49
998,999,37,8,2023-05-28,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
999,1000,86,12,2025-11-17,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.0 to 0.49
1000,1001,72,13,2023-12-06,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Neutral,-0.49 to 0.0
1001,1002,25,15,2025-05-15,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49
1002,1003,14,16,2025-03-31,5,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49
1003,1004,53,10,2024-01-14,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1004,1005,82,17,2024-10-23,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.0 to 0.49
1005,1006,87,2,2023-06-14,5,Exceeded  my  expectations!,0.0,Positive,0.0 to 0.49
1006,1007,49,9,2024-02-15,5,Amazing  value    for  the  price.,0.7351,Positive,0.5 to 1.0
1007,1008,60,13,2025-09-05,3,"Average  experience,  nothing  special.",-0.3089,Neutral,-0.49 to 0.0
1008,1009,31,3,2025-11-21,2,"The  product  is  okay,  but  the  instructions  were    unclear.",-0.2617,Negative,-0.49 to 0.0
1009,1010,3,3,2025-05-17,3,"Good  quality,  but  could  be  cheaper.",0.2382,Neutral,0.0 to 0.49
1010,1011,80,19,2023-10-11,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49
1011,1012,26,3,2025-02-25,2,Not    worth  the  money.,-0.1695,Negative,-0.49 to 0.0
1012,1013,32,8,2025-07-12,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
1013,1014,81,20,2023-04-16,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49
1014,1015,25,2,2023-03-05,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
1015,1016,30,16,2025-08-27,2,Product  did  not  meet  my  expectations.,0.0,Negative,0.0 to 0.49
1016,1017,84,13,2025-05-26,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1017,1018,44,20,2024-07-29,2,Not  worth    the  money.,-0.1695,Negative,-0.49 to 0.0
1018,1019,25,12,2023-07-12,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49
1019,1020,100,5,2025-09-02,3,"Average  experience,  nothing  special.",-0.3089,Neutral,-0.49 to 0.0
1020,1021,49,20,2024-03-16,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1021,1022,71,5,2025-01-23,3,Not    worth  the  money.,-0.1695,Neutral,-0.49 to 0.0
1022,1023,77,18,2023-10-19,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49
1023,1024,85,19,2025-11-05,3,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Neutral,0.0 to 0.49
1024,1025,31,16,2025-02-17,3,"Good  quality,  but  could    be  cheaper.",0.2382,Neutral,0.0 to 0.49
1025,1026,90,12,2023-11-10,3,"Good  quality,  but  could  be  cheaper.",0.2382,Neutral,0.0 to 0.49
1026,1027,22,14,2025-07-20,3,Not    worth  the  money.,-0.1695,Neutral,-0.49 to 0.0
1027,1028,66,3,2023-04-17,3,"Good  quality,  but  could  be  cheaper.",0.2382,Neutral,0.0 to 0.49
1028,1029,66,6,2025-11-14,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Neutral,-0.49 to 0.0
1029,1030,46,16,2024-10-02,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
1030,1031,28,1,2024-05-22,3,"Average  experience,  nothing  special.",-0.3089,Neutral,-0.49 to 0.0
1031,1032,46,17,2025-06-03,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1032,1033,74,11,2023-02-16,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49
1033,1034,34,19,2024-02-04,1,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
1034,1035,77,9,2023-11-25,5,Exceeded  my  expectations!,0.0,Positive,0.0 to 0.49
1035,1036,24,7,2025-08-16,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0
1036,1037,66,16,2024-05-20,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1037,1038,22,13,2024-05-28,3,Not  worth    the  money.,-0.1695,Neutral,-0.49 to 0.0
1038,1039,15,1,2024-11-25,3,Five  stars  for  the  quick  delivery.,0.0,Neutral,0.0 to 0.49
1039,1040,100,19,2024-03-02,5,The  build  quality  is    impressive.,0.5106,Positive,0.5 to 1.0
1040,1041,19,18,2024-04-14,4,"Great    purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1041,1042,68,1,2023-10-06,3,Not  worth  the  money.,-0.1695,Neutral,-0.49 to 0.0
